i,y
2774,2.7093442917354
2775,2.272705151093815
2776,3.0704159291525452
2777,2.2385201427169066
2778,3.30924947728471
2779,2.2006150798001634
2780,2.619305841924466
2781,3.2053573937556834
2782,2.021715539932528
2783,2.428741801626769
2784,3.629648242908688
2785,2.7484623562499735
2786,1.9942037995495467
2787,2.647241563011477
2789,2.863075688017772
2790,3.3038708708827818
2791,2.1037247470357783
2792,2.267481068790471
2793,1.650425198267276
2794,2.976744715844124
2795,2.2214724979282896
2796,1.9158355014018982
2797,2.1628608698802574
2799,1.9719147312875107
2800,2.5104843223704214
2801,2.924844005732427
2802,2.3513619054466934
2804,2.9961174449504653
2805,2.019575714456303
2806,1.754536054749153
2807,2.0625870823874886
2809,2.741130588052741
2811,3.7929861055251686
2812,2.8840804480600144
2813,2.5747104306166837
2815,2.2115709647419535
2816,3.084842509259331
2817,2.674885446285792
2818,2.55994349822421
2819,2.8244577694608264
2820,3.749867134049876
2822,3.483766790538919
2823,2.2010484916866018
2824,3.2280543197828298
2825,3.5125819810641223
2827,1.9377364973446891
2829,3.672915358704027
2831,2.5426426060619773
2832,3.2373109314584894
2833,2.385711324452481
2834,2.6348621285017115
2835,3.302153891501114
2836,2.3219383260887807
2837,1.3878185847964128
2838,3.0153870864601107
2839,3.053445666600607
2840,2.576005957389225
2841,2.841066615681967
2842,2.4363140819898494
2843,3.065978155017164
2844,3.7295988926381205
2846,2.1635850342712803
2848,3.0488204943257022
2849,3.7774268446056842
2850,2.477914367127184
2851,3.1692683343226333
2852,2.2157029354116187
2853,2.0865690479825485
2854,2.1005977886516454
2855,3.738360816419717
2856,3.4326893267746583
2857,2.442200250196244
2858,2.2654907554443007
2859,2.0072699051025067
2860,2.617771878428665
2861,3.1471085529120035
2862,3.2900182111240768
2863,1.62431671880661
2865,1.5513879683638607
2866,2.511532684458342
2867,2.6908520725156224
2868,2.2789078698609955
2870,2.6648738883071417
2871,3.7406287297349357
2872,2.7948601816474845
2873,3.598008791629176
2874,2.832032871860238
2876,3.193014622512716
2877,1.9191733233197792
2878,2.6632376256561394
2879,2.908874108113432
2880,2.5349951552630854
2881,3.239288026537195
2882,1.7269270316920706
2883,2.5000359041611864
2884,1.9198569410859219
2885,2.0838995171607086
2886,2.9874528563979426
2887,2.3996788814722794
2888,2.7175361546159795
2890,3.2461192023368923
2891,1.9005022670228102
2892,2.9517034278009575
2893,2.6805015624542046
2894,2.9126528714222384
2895,3.366678095446856
2897,2.5080245481036596
2898,1.9991813457590941
2899,3.040457150554089
2900,2.08844780416846
2901,3.3384556665166265
2902,1.6643630419128588
2903,3.9295111862353282
2905,2.782215449875963
2906,3.338126742751736
2907,3.6304823200520486
2908,3.435983939628087
2909,3.4427589630868387
2910,2.9442881066270195
2911,2.17588254688534
2912,3.339816709484669
2913,2.5637222230236447
2915,2.4058373265640554
2916,3.3814506774747075
2917,2.9151617999972963
2918,1.8360936350990869
2919,3.1967849181388512
2920,2.889420121688843
2921,2.947972048696891
2922,2.524382040611663
2923,2.3589644313471867
2924,3.3770268961655936
2927,2.3643534098863643
2928,3.1078647510601556
2929,2.5945268837012607
2930,1.9281181557174598
2931,2.8097223265950806
2932,3.0152291458488785
2933,2.6978185872456124
2934,2.8284909898215513
2935,2.707504666157863
2936,1.9413254884801854
2937,3.3434772667307877
2938,2.2499425970286326
2939,2.4074783420851578
2940,3.3079139176696453
2941,2.9493506036664328
2942,3.119814913554022
2943,3.095777163016529
2944,2.3533338329112343
2945,2.8657295803878626
2946,2.9813963483286883
2947,2.5195749599076445
2948,3.1203754840251485
2949,2.151262217335492
2950,3.184964815567833
2952,2.0783727286879876
2953,1.9261516410341133
2954,3.686034042317515
2955,2.442857403054358
2956,2.981010139697278
2957,3.1641182006693214
2958,3.081261959681358
2959,2.794758166520609
2960,2.6264277335030632
2961,1.7450656131590288
2962,1.5583859627581658
2963,3.3121203283756957
2964,2.8552091289662207
2965,2.75058974918233
2966,2.949130039724494
2967,2.2027675493542276
2968,3.3838513033403057
2969,3.392379214984807
2970,2.754024162616706
2971,2.7091746358760243
2972,2.661370373981134
2973,2.0627157110363745
2974,2.690197079006104
2975,2.5325740411480693
2976,2.3818160221750926
2977,2.274967616342516
2979,1.5759867890203592
2980,3.125191966174233
2981,3.6456467923862688
2982,2.9286259472038516
2983,3.1092633923277164
2984,3.158809413357771
2985,1.9249971682066296
2986,2.0385733953508796
2987,2.8851951152651725
2988,2.1459762640892945
2989,2.784438157547866
2991,2.1559808002401564
2992,1.0974361280687617
2993,2.8656219707980406
2994,3.2835023603573052
2995,2.6886172640065893
2996,2.226137427451087
2997,3.0866415575078614
2998,3.0187508072339395
2999,3.733580257537067
3000,3.393184180882885
3001,3.3773295034992152
3002,2.960183451258962
3003,2.6194630390188802
3004,3.5815130862842555
3005,2.5452684657475815
3007,3.177178276171772
3008,2.2880236595718793
3009,3.8029698209872826
3010,3.2803321428455106
3011,2.9531179601216158
3012,1.8855038656181309
3013,2.6699536677601654
3014,3.2004384779025514
3015,2.0094706120532595
3016,3.555215922059969
3017,3.5117888228358685
3018,2.4220925437312477
3019,2.371044252222363
3020,3.4152445084897147
3021,2.5485812293475303
3022,2.1225458111090285
3023,1.999830824426581
3024,2.636324472910593
3025,2.189774236051692
3026,1.4468912812386225
3027,2.184567595223716
3028,2.9774560523374354
3029,1.898525378637513
3030,2.5639089418289642
3031,3.4927776485872144
3032,2.822497580563132
3033,3.0978487845607336
3034,2.8616099725927286
3035,2.4526841386639378
3036,1.4404182178598834
3037,2.873026682410302
3038,3.3147187072079287
3039,2.7558189643817714
3040,2.479815535960414
3041,2.9526245510797335
3042,2.0754922668744156
3043,1.627579884601165
3044,3.1997023656429118
3045,2.1485679845030776
3046,1.987403090633578
3047,2.873483595810497
3048,1.7540832608869672
3049,3.132760675406893
3050,2.799266158061998
3051,2.9369283105576622
3052,2.314332317912343
3053,3.198480710416577
3054,2.641210929383596
3056,2.3514805235543506
3057,1.5537674107594261
3059,3.656967910421667
3060,2.610991476720136
3061,2.910212981471385
3062,2.6336741778547954
3063,2.766186671568934
3064,3.474656210121428
3065,2.5065033667114163
3067,2.2423258787573968
3068,3.2455813730189442
3069,2.1255172221698713
3070,2.77530523319065
3071,1.7722161770204015
3072,2.263483082738126
3073,2.9231800805368366
3074,3.595760032925901
3075,2.7352736326455234
3076,2.6771408107688948
3077,1.3544472372317535
3078,2.3267540136603007
3079,2.5258126691060587
3080,2.9109289760123396
3082,3.2462936591431792
3083,3.160597121084313
3084,1.5184464121796746
3086,2.6127911534213917
3087,3.353687103651785
3088,3.1206806038835495
3089,3.1425393473649437
3090,2.696500143558117
3092,3.3258125401547316
3093,3.032784631587794
3094,3.000307398750553
3096,3.1392001656542945
3097,1.5314881794543913
3098,3.0023764925588483
3099,2.807708726950631
3100,3.5374782337078017
3101,2.4528345100315163
3102,2.220463256581452
3103,1.834910762207659
3104,2.894929359037178
3105,3.6685841482170463
3106,2.730856826560991
3107,2.414499231496504
3108,2.0596132792929343
3109,2.876683561858409
3110,1.4046281583108002
3111,2.961611346500039
3112,3.264800324686355
3113,3.1137785267224207
3114,2.5202965749578286
3115,1.8581376876983486
3116,2.632158432892849
3117,3.3660213675785684
3118,2.4941560236585842
3119,3.0844200880248787
3120,2.8429302647280723
3121,2.624418949563498
3122,3.5686917892844665
3123,3.349655377709378
3125,2.57800488711041
3126,1.765008891163859
3128,2.7593329533625526
3129,2.90881325933422
3130,2.9378115841493684
3131,3.0697967929848544
3132,1.4254414650574418
3133,1.5248395021072483
3134,1.9758151024100516
3135,3.1093502902545147
3136,3.773748988024547
3137,3.6968014063570918
3140,2.0330283032795666
3141,3.1740253608035687
3142,2.429907616388532
3143,1.7690274240609898
3144,2.3742262297585652
3145,2.5511958838799185
3146,3.361354267537299
3147,2.2319705602652293
3148,3.378503196422069
3149,3.6586543339994786
3150,2.5531010809858357
3151,3.0527582595263554
3152,3.0330272067075463
3153,2.960992248476474
3154,2.812981534320058
3155,1.6996841746384108
3156,1.376683781258568
3157,2.249614219788828
3158,1.5648813052761952
3159,2.6999775175527585
3160,3.4852395786800043
3161,3.505696992247791
3162,2.9870740326845975
3163,2.681846183514243
3164,2.679822275133507
3165,2.987491053068682
3166,2.310872820357061
3167,1.8062720660150868
3168,2.434980304634764
3171,2.081564823573067
3172,2.6168563868147725
3174,2.830269632893355
3175,2.2639386386097664
3177,2.384542651721179
3178,3.134806504203751
3179,2.0892722374287613
3180,3.4327335134109442
3181,2.829595936404892
3182,2.8781563554062055
3183,3.3548036718241665
3185,1.9532324850589902
3186,1.9586026847872078
3187,1.8610653276659224
3188,3.4101742083644595
3189,2.656340612769684
3190,1.921173145539464
3191,2.421716878688253
3192,2.8089106973125952
3193,3.322690753205155
3194,3.0949833015778596
3195,2.648121621919114
3196,1.8944976955914168
3198,2.8261236651727444
3199,3.514023449709792
3200,2.728104869033786
3201,1.9207040396079307
3202,2.59491726743203
3203,1.913551300572696
3204,3.678726971381428
3206,3.3125695363309138
3207,2.9282181738375295
3209,2.0740365664698555
3210,2.1636350412555405
3211,2.9239992911385246
3212,2.9319545028533427
3213,1.6746184288813244
3215,2.926969478254616
3216,2.978159822880173
3217,2.958163958319133
3218,2.1320216046863547
3219,3.502800012907284
3220,2.4800067314718626
3221,3.5576950400097354
3222,1.4317531927801808
3223,2.30396091555113
3225,3.319844509431844
3226,2.493905446777086
3227,1.8785209700900034
3229,2.536164148750438
3230,3.0285985252746936
3231,2.662507899502795
3232,2.1410557549321863
3234,2.009619343442838
3235,2.5402904848727035
3236,1.6793773860451648
3237,3.1894657064280096
3238,3.119920085130792
3239,2.8427421952280367
3240,2.648910985733393
3241,2.175696246892714
3242,2.297726337101169
3243,3.1014423092291654
3244,3.429691196370107
3245,3.304214291150017
3246,2.665462938356308
3247,2.797245554226218
3248,3.5247817704951068
3249,3.294613787339613
3250,2.205559797401064
3251,1.8614171933556551
3252,2.797804449538457
3253,2.965965128914396
3254,1.1322478718908198
3255,1.0607462159712808
3256,3.5563386849061946
3257,2.6532334593295355
3258,2.614706981103055
3259,2.2968629612914353
3260,2.2939111079281767
3261,2.973961941020487
3262,2.0992718308775604
3263,3.2016224359401564
3264,2.466766173356002
3265,3.7997937105172728
3266,3.5958739830063333
3267,1.4548500042687031
3268,1.8760011053199754
3269,3.1318339007253844
3270,2.6597151065339686
3271,2.243105533348749
3273,3.018506532128486
3274,2.0997199088023235
3275,2.8951849142318546
3276,2.8424953030426447
3277,3.1822412257558255
3278,2.87247012860017
3279,1.7902187458319334
3281,3.734647773046759
3282,2.289783910461077
3283,3.068880833946068
3284,2.1704146349898257
3285,3.108210398890911
3286,3.822365930390973
3287,2.5199433467082684
3288,2.6489899159097274
3289,2.597640147458247
3292,2.033074210343483
3293,2.8897483080594912
3294,2.3802327499249296
3295,2.560388245307
3296,3.973811158514267
3297,2.4112331895147276
3298,2.6880530403620937
3299,3.0583678115241377
3300,2.6032962266803663
3301,2.874841408285972
3302,1.8709594952140987
3303,3.381896841114525
3304,2.391969115647032
3305,3.619710691129405
3306,3.2310814749823464
3307,3.1753854001229818
3308,2.519717567148712
3309,2.4019390928198385
3310,2.146401462104188
3311,2.531694410383159
3312,2.2613070470808774
3313,2.869277239450348
3314,3.2563244172569847
3315,3.2662760139489997
3316,2.449656410577555
3317,2.449493430395508
3318,3.162375553833767
3319,2.8457300626898747
3320,1.2919790995933238
3321,2.6918129205016417
3322,1.2961459699125346
3323,2.986239154858943
3324,2.588641792908618
3325,1.9876959280887978
3326,2.748062521162296
3327,1.905798362837776
3328,1.8355785878644386
3329,1.3549574396086566
3330,2.8958497793150886
3331,3.5596594322465243
3332,1.795442145817189
3333,2.936956991990333
3334,2.4427620481155765
3335,3.2612580904428166
3336,2.55110684035839
3337,2.5285041759325835
3338,1.4070238193121654
3339,3.4180182646043624
3340,2.553179956549675
3341,2.8381677427427676
3342,2.602097479626672
3343,2.794101336049595
3345,2.7854766796391752
3346,2.4950298498695784
3347,1.8639251548868392
3348,3.013255538930806
3349,3.120307453084267
3351,2.3399994989966477
3352,2.555566944844646
3353,3.2918040958522976
3354,3.190318649137476
3355,3.0446830265827756
3356,2.701723634422164
3357,2.47509364294947
3360,3.360477642807015
3361,3.3868964773605077
3362,2.8754096378121416
3363,1.6569093796460628
3364,2.459252108263088
3365,2.5091103812756614
3366,3.3802614981858405
3368,2.591153520235154
3369,1.8718263077336728
3370,1.2315125939955462
3371,3.5329029943307217
3372,3.3407397825448615
3373,2.9905272427613614
3375,3.220558383774853
3377,3.2904584305401854
3378,3.371758602498944
3379,3.4684137564954676
3380,3.4468638620762464
3381,2.903252066442851
3382,2.182167607608235
3383,2.269910559820633
3384,3.43856999411513
3385,2.20774776004384
3386,3.533182012931008
3387,2.654043679861741
3388,2.087958843054822
3389,2.7460498834371645
3390,2.4426028591206412
3391,2.4174465215579444
3392,2.9601800314405065
3393,2.218522365466493
3394,1.2758620164196968
3395,1.80465035420081
3396,1.8843456322696728
3398,2.177331012330569
3399,3.4074124093969687
3400,2.896857699860689
3401,2.2396641437512828
3402,3.8461607766553367
3403,1.7059469612919622
3404,2.8406211879274648
3405,3.2619777338854385
3406,2.635704407431268
3407,1.6115092499351238
3408,1.8078013736592569
3409,2.5596693758731615
3410,3.5016988983209067
3411,2.8861993894785076
3413,1.9491039802403973
3414,2.4508330264173463
3415,1.5413247506478218
3416,2.2697676457144316
3417,2.6538046968612212
3418,2.0317370132160626
3419,1.5772619863764281
3420,1.8737223365179103
3421,3.5648027214197504
3422,2.1341444598812394
3423,1.7429606591795774
3424,2.7879044053685464
3425,3.1105081545140187
3426,3.4789381976847533
3427,3.086707073709767
3428,2.2229938313764315
3429,3.2593138036188734
3430,2.7725231742475738
3431,2.194803759530424
3432,1.866474178105248
3433,2.9492676444650963
3434,2.9802423655821286
3435,2.163983980018206
3437,3.7527158752668415
3438,2.4952195349536925
3439,2.3399276589916846
3440,2.9435222396687575
3441,2.0362620244919785
3442,2.8711541858963363
3443,3.422082543596054
3444,3.373890657417307
3445,2.9291735508631263
3447,1.6603033412715051
3448,3.4171193788977123
3449,2.545014466981708
3450,3.2372005435925364
3451,1.5813153395675912
3452,2.4162588817299775
3453,2.9891710198803723
3455,2.5289910699167812
3458,2.5236658349235954
3459,2.8233907285500672
3460,2.214569166694178
3462,2.8685099103172447
3463,2.075994897955947
3464,3.3274556577420835
3465,2.2466275158443296
3466,3.4561016009548484
3467,2.714017224166695
3468,2.3296467755825025
3469,2.021857145576442
3470,2.468644047837263
3471,3.4167753610448135
3472,2.5724057602052306
3473,2.723311667021361
3474,2.6915889205090977
3475,2.801117495546476
3477,1.5543762976650577
3478,3.093254995905351
3479,3.2764222407733836
3480,3.6606575822720577
3481,3.0119998820059117
3482,2.1228510352622267
3483,2.1370628355700485
3484,2.3329035094381725
3485,3.7859252333099778
3486,2.1183889348822844
3487,2.572681509784174
3488,2.0839615459968672
3489,1.83607374228386
3490,3.1752604317079505
3491,2.155017512915777
3492,3.229223650070356
3493,1.9879214745701583
3494,3.4855964215579096
3495,2.177494383434416
3496,3.360945668966784
3497,2.5031439221379315
3498,3.1795424498389737
3499,0.970809944670723
3500,2.689711451404563
3501,2.080013944352791
3502,2.8175349884747733
3503,2.9586643724136343
3504,2.2286679495315513
3505,2.644762142062099
3506,2.8060480098486096
3508,3.23733588312367
3509,3.0533599431482648
3510,1.941541973624759
3511,3.1138451582385427
3512,2.7486837594960907
3513,2.9795424187945123
3515,2.84390275196596
3516,1.611455947825076
3517,2.154892973433778
3518,1.6745850922749939
3519,1.5014426392592233
3520,3.597188231711147
3521,2.9424382678735537
3522,1.949765312817769
3523,2.6075630317647858
3524,2.8364274124795767
3526,2.572697999242703
3527,3.2044855538756902
3528,3.025686793976013
3529,2.050650850572583
3530,2.562613094144094
3531,1.4172870654417464
3533,1.9328791304763373
3534,2.8336200795976088
3535,3.4310927579727224
3536,3.7097932668599216
3537,2.304201366589008
3538,1.4178983584148785
3540,1.8326195410490231
3541,2.278230762713247
3542,3.506407861332794
3545,3.0395808554803514
3546,3.496891247399321
3547,2.668031042722441
3548,3.228028291466993
3549,3.7520950686588455
3550,2.222251442272011
3551,2.3167733982573533
3552,1.867177424804459
3553,2.221535479642883
3554,2.379746830620032
3555,2.1786899305049197
3556,1.9556047889312125
3557,2.787712558104642
3558,3.553148064443963
3559,2.0953933257000394
3560,3.176005579372675
3561,3.1281491724322494
3562,2.425393602356648
3563,2.3186289772821693
3564,1.858559070458263
3565,3.3618040668374163
3567,2.32842135501265
3568,2.6965116109414646
3569,2.796627619982432
3570,2.687882044850526
3572,3.0610522246951857
3573,2.343290000283323
3574,2.917474740621965
3576,1.7522049846773449
3577,3.082905489187395
3579,2.799759298932172
3580,2.909946417368642
3581,1.770659154788108
3583,2.383974981638725
3585,3.461082310211972
3587,2.31620533540607
3588,1.8357482698587895
3589,2.6608996651396133
3590,3.277697232606723
3592,3.4120329591908383
3593,2.6252389472375355
3594,2.5869209725286324
3596,2.284460791246971
3597,2.665925846588223
3598,3.52762427752672
3600,2.891634777721511
3603,1.8027679124773255
3604,1.9759458303992776
3605,2.566689558917623
3606,3.004732878347861
3607,3.456812876873933
3608,2.401045410803086
3609,3.118204782129781
3612,2.6659937200807633
3613,2.8102173162617463
3614,3.3327420589269616
3615,2.227621298420788
3616,2.9188331867804322
3617,3.085861109793038
3618,2.462087790008721
3619,3.033371393091199
3620,2.936449402043787
3621,3.50408080698672
3622,3.2568363510969895
3623,2.6486610904862147
3624,2.796684716980003
3625,3.2776845580491933
3626,1.683143126289429
3627,3.699296981086202
3628,1.8774644267762783
3630,2.772936125103759
3631,2.7533012309049028
3632,3.1387174424314974
3633,3.1219069180152696
3634,3.083405227142719
3635,2.618609126223294
3636,3.393270182064989
3637,2.2287031061371874
3638,1.8759037785561545
3639,2.663294006359323
3640,2.110948600992442
3641,2.6786016400051404
3642,3.3349758198691317
3643,2.050242720837265
3644,2.0120847617955775
3645,2.955774866249439
3646,3.312109408332236
3647,2.7246689322057907
3648,2.470883939190588
3649,2.9623984193097814
3650,2.360567041315213
3651,2.2158117102838735
3653,2.57590545740506
3654,1.2291823572853553
3655,3.498055986344398
3656,3.143406799193216
3657,3.1997577871971457
3658,2.1742932642177992
3659,2.875747865457357
3661,1.4283759211296263
3662,2.480362481760539
3663,2.6735895183000524
3664,1.9763029238558563
3665,1.8373545241215758
3666,1.6852831400663826
3667,2.318860863180361
3668,3.4409882823708218
3669,3.423025172857325
3670,2.293625471373154
3671,3.427859306682284
3672,3.6640883359809524
3673,2.9950151107259755
3674,3.149409399583764
3675,1.6535987848109321
3676,3.220115673482955
3677,3.8456170773816245
3678,1.25232379865615
3679,2.646692888815927
3680,2.2879615660833026
3681,3.1976310912658024
3682,1.6736040264002152
3684,3.5914187263468147
3685,2.8517061873424714
3686,2.322315556612938
3687,3.8984835974663916
3688,3.2968635856356454
3689,1.4013093072816738
3690,2.9585018133406584
3691,3.5389073441242926
3692,2.9757856375573244
3693,2.3762283330922163
3694,1.9785001977985324
3695,2.4985600284022382
3696,3.062021782397748
3697,2.9958561836033746
3699,3.6729786370405813
3700,1.5721378097802794
3701,3.3509346760538485
3702,3.230102611429394
3703,2.909518512316298
3704,2.473856539244687
3705,3.2726282217907188
3706,2.5312880237034685
3707,2.7536944845864855
3708,1.7887955443367998
3709,2.083671576670123
3710,3.8139789493837157
3712,2.191737968523351
3713,2.340622173896714
3714,3.053152038402386
3715,2.2918617529035266
3716,2.7764117555204573
3718,2.1191532706392575
3719,2.833599835556731
3720,3.0745098033126057
3721,3.041274092618421
3724,3.0217813028749863
3725,1.0472764624751696
3726,1.941759344038494
3727,3.333165068576794
3728,2.5896237533174458
3729,3.8495953038109425
3730,3.4712174797802877
3731,2.375640994539847
3732,3.2939398650659815
3733,3.039396667926506
3734,2.3884207289185713
3735,1.6622899054063864
3736,2.1990988258587043
3737,1.6179089591709448
3738,2.5336658472976046
3740,2.487383539366067
3741,3.4146536960458644
3742,2.2641316977273145
3743,2.748725113514254
3744,2.151119098948512
3745,2.1762069900212455
3746,3.2394056870057586
3747,3.4887711351071546
3748,2.4981197027494737
3749,2.685338906106059
3750,3.0992519053840546
3751,3.117838736942464
3752,3.843248691128778
3753,3.0200378919528488
3754,3.310887666639881
3755,2.1544608130979617
3756,2.8077472282494447
3757,2.203296636443642
3758,1.5864500224163984
3759,2.7909765676729474
3761,3.6617198611310324
3762,3.461033952125688
3763,3.3583002027556654
3764,2.088979218315214
3765,1.8451558307286078
3766,2.3583308471343174
3767,2.436550097119176
3768,3.2664236799668203
3769,3.1224012908839933
3770,2.032732877367585
3771,3.410234919584954
3772,1.582054606023011
3773,2.758592095523004
3774,2.2875721411485532
3775,1.9405849785880318
3776,3.0636591080117213
3777,2.718228504763495
3778,2.4974399666849005
3779,3.116025833148993
3780,2.360732935413053
3781,2.1196438437587086
3782,3.353375551122109
3783,2.725573226071904
3784,2.976546413161681
3785,2.2390430149902527
3786,3.210066558078927
3787,2.3266880766778146
3788,1.7356926025079567
3789,3.1581271808050158
3790,2.5636088637029797
3791,2.6363708087323654
3793,3.682440108129692
3794,2.7129677550988163
3795,1.9160508499155657
3796,2.9682496592352847
3797,1.7012757779243615
3799,2.7730406215594776
3800,2.2196008981613042
3801,2.863778705501289
3802,1.5183226392856892
3803,2.173658953952888
3804,3.9389291493180716
3805,2.336400821103203
3806,2.9575074283362484
3807,2.7588171201529192
3808,3.1382896872185997
3810,2.5045355370716123
3811,2.96957853449711
3812,2.8352392105837927
3813,3.089297620118692
3814,3.421295069921614
3815,2.680328482731293
3816,3.2201261064199924
3817,3.1857030924252263
3818,3.1745225430874813
3819,1.642725155162657
3820,1.8973533892232488
3822,2.887766461306472
3823,3.6685855683471877
3824,2.704366861399193
3825,1.7941364190000908
3826,2.4106460258195526
3827,3.31027742883622
3828,1.8610373325440959
3829,3.764631362419415
3830,1.399981921708083
3831,2.2759783129992384
3832,2.6330737093853545
3833,3.0015778938439857
3834,2.3534215980797155
3835,2.967151156417267
3836,3.0871708980721544
3839,2.758118508082665
3840,2.997836140510021
3841,1.2631365268318424
3842,2.5560468133878618
3843,2.512753685883654
3844,2.879755054873752
3845,3.9316536379270444
3846,3.369346623343337
3847,3.9542884770311053
3848,2.4315814208211544
3849,3.9221417609570626
3850,3.1682306385439505
3851,3.46036912989958
3852,3.8357904799882396
3854,2.5864106323284184
3855,3.3133221306840093
3856,2.401252983411472
3857,2.8103439818091025
3858,1.9456289375746931
3860,3.0236060107769775
3862,3.2006915469998005
3863,2.3814129702199085
3864,3.0509161810240775
3865,3.7626603950127753
3866,2.304782551282091
3867,2.6204935241971983
3868,3.8642802120967215
3869,1.8560881634607154
3870,3.100025862050252
3871,2.4178269220582322
3872,1.7940199087628697
3873,3.2896956982643193
3874,2.198603753831131
3875,3.4144626311261166
3876,3.582552838881011
3877,2.305589975629901
3878,1.7356225349114538
3879,3.467031080290774
3880,2.652383297295929
3881,2.858886014669932
3882,2.4440514747486004
3883,3.2813746734870923
3884,3.2741785845989373
3885,2.235410564630292
3886,3.712258204989534
3887,3.5013130138116546
3888,3.6767403550949767
3889,1.5508737582809802
3890,2.3260907634280064
3891,2.5699681259531997
3892,2.6752761044326165
3893,3.044151495894068
3894,2.4428493065026107
3896,3.039489046190883
3897,2.821527366840127
3898,1.906657374034436
3900,2.7426000196882656
3901,2.519441096041754
3902,2.3006113936994925
3903,2.1623659948788845
3904,2.9033128073291805
3906,3.4039318264760086
3907,2.9532120856782123
3908,2.2013591305673303
3909,2.1506780280965434
3910,1.8276758080203646
3911,2.394758750748959
3912,3.0877545120363075
3913,3.02758183013784
3914,1.948396948725384
3915,2.295533647328155
3916,1.761742816345457
3917,2.4171755730874884
3918,2.7398228480026185
3919,3.066600653257499
3920,1.2188813118090944
3921,3.0489851899247644
3922,3.0586136069409764
3923,2.285716455837452
3924,2.3438640727746014
3925,2.523708918503964
3926,2.958531714957093
3927,3.031809018788261
3929,3.7192068816809747
3930,1.7105121920759139
3932,2.7915125646372445
3933,2.6979637807398715
3934,2.5929259813236376
3935,1.4534633451662757
3936,2.9433702275977516
3937,2.574130304119236
3938,2.1532483181796622
3939,2.032751136788128
3940,2.5836759678446546
3941,2.5030791653146593
3942,2.196583991459614
3943,2.585412210574549
3944,2.7688238741057645
3945,2.416711773589116
3946,2.9546466286768185
3948,2.9165987795845494
3949,3.1740390606743425
3952,2.543935592607515
3953,3.060718211525331
3954,1.8451077121570316
3957,2.655793263386819
3958,2.4354765238631697
3959,1.428631153946759
3961,2.3890927920286487
3962,1.7295376926576567
3963,3.7433258764560042
3964,2.966491833901429
3965,2.9955100022971375
3966,2.862336796525163
3967,2.5915392656412304
3968,2.4865701947821846
3970,2.4662910275630847
3971,3.267876550434585
3972,2.904005202762375
3973,3.2563366810355134
3974,3.424309644021112
3975,2.641910402094065
3976,1.872195099559556
3977,2.897568437312048
3978,2.9706443267620664
3979,3.0242418658605486
3980,3.222025274833329
3981,2.7398579750337557
3982,2.9774691428392153
3983,2.7835830408991367
3985,2.6716379574107085
3986,2.909688266218295
3989,3.270449159916062
3990,2.0317898175102815
3991,3.358049981399008
3992,3.229224215748901
3993,3.2345745848317824
3995,2.268462194988781
3996,3.2115162097131718
3997,3.3039160508166416
3998,3.3217627192738197
3999,2.559918376442909
4001,3.8213241600235053
4002,2.6938178529612187
4003,2.5066864535274025
4004,2.087545731220951
4005,2.2360085326780132
4007,2.3304507770738514
4008,2.5898700036040383
4009,3.6566687696361315
4010,2.528096748074106
4011,2.3534302245333047
4012,3.466693067637808
4013,1.9438170590571935
4014,2.438519736472675
4015,2.0362967901187385
4017,3.568099565978624
4018,3.6845208306289203
4019,2.8297234726264495
4020,1.8321003416740564
4021,2.2680914066051416
4022,2.5463743078729912
4024,2.544269171885914
4025,3.2123593771369063
4026,1.7966919181793843
4027,2.7373589355800028
4029,2.7976765732092757
4030,3.65481979283177
4031,2.1396983467047397
4032,2.135189316839917
4033,2.9847222909944664
4034,3.2934578376556147
4035,2.217539559617247
4037,3.6915998019980116
4038,1.687943056478813
4039,2.7177508638191172
4040,2.1412332067846997
4041,3.492985200719464
4043,3.585907464378077
4044,3.4493857584088166
4045,1.4938531876411039
4046,2.5869904048425925
4047,3.679768468787633
4048,3.3924130810111306
4049,2.9662625285184365
4050,3.0684046136092697
4051,2.3764946696778257
4052,2.957474763090926
4053,3.031689182467052
4054,3.5701693940348336
4055,1.8112748580453024
4056,1.8240044922090162
4058,3.446857155696323
4059,3.279115405951386
4060,3.3246165413677295
4061,2.7931058957927286
4062,2.9597899564225583
4064,2.7193108888870015
4065,2.657505222888242
4066,3.3293311698976633
4067,1.4758264054371735
4068,2.921765659388727
4069,2.294051827263564
4070,1.7257965835409792
4072,2.555440961636863
4073,2.96370937176746
4074,2.7818829075676645
4078,3.067130901420458
4079,2.4834314741445866
4080,2.646335731446168
4081,2.6512119316578064
4082,2.930641850216038
4084,2.5477791796951577
4085,3.1072288415337295
4087,2.9580074645381744
4088,3.269700889527991
4089,2.696778022057767
4090,2.388244716927784
4091,3.180971844035693
4092,3.6180015152902185
4093,3.154591914977245
4094,3.015712517383573
4095,3.5288602212482694
4096,1.9410460211893075
4097,3.4985942039207854
4098,1.7000495293952107
4099,2.4404980290526805
4100,3.632509153086966
4101,2.641750606652674
4102,2.915010076165853
4103,2.6599672747524883
4105,2.430070886175792
4106,3.0273891167134064
4107,2.6011919147793634
4108,2.363975138726285
4109,2.7137129000595728
4110,2.9939476801438225
4111,2.065404867961001
4112,3.492798735424094
4113,1.7210590148961766
4114,2.9279320678201888
4115,1.7965973075985424
4116,3.037914198323961
4117,2.120126412505922
4118,1.7672591755286948
4119,2.685338728418538
4120,3.7766653735401756
4121,3.8886774606321843
